reference,topic,model,svris_status,svris_reference,field_title,field_authors,field_year,field_venue,field_id,candidate_title,candidate_authors,candidate_year,candidate_venue,candidate_doi,candidate_url,candidate_source,candidate_matches,candidate_contradictions,candidate_contains,candidate_absent,candidate_unconfirmed,cmp_title_citation,cmp_title_candidate,cmp_authors_citation,cmp_authors_candidate,cmp_year_citation,cmp_year_candidate,cmp_venue_citation,cmp_venue_candidate,cmp_id_citation,cmp_id_candidate,match_set_size,contained_set_size,total_candidates,sources_queried,processing_time_ms,svris_message,score,error_distance
"Jarvis, A., Ramirez-Villegas, J., & Bellassen, V. (2016). *Adaptation of agriculture to climate change: A synthesis*. Food and Agriculture Organization of the United Nations (FAO).",Climate change adaptation in agriculture,qwen3_32b_think,unverified,Reference could not be verified.,CONTRADICTION,CONTAINS,MATCH,CONTRADICTION,ABSENT,Timescales of transformational climate change adaptation in sub-Saharan African agriculture,J. Ramirez-Villegas; A. Jarvis,2016,Nature Climate Change,10.1038/nclimate2947,https://eprints.whiterose.ac.uk/id/eprint/101214/1/J.%20Ramirez-Villegas%20Timescales.%20June%202016.pdf,GOOGLE,1,2,1,1,0,Adaptation of agriculture to climate change: A synthesis,Timescales of transformational climate change adaptation in sub-Saharan African agriculture,"Jarvis, A.; Ramirez-Villegas, J.; Bellassen, V.",J. Ramirez-Villegas; A. Jarvis,2016,2016,Food and Agriculture Organization of the United Nations (FAO),Nature Climate Change,,10.1038/nclimate2947,0,0,3,GOOGLE,0,"✗ Title | ◐ Authors | ✓ Year | ✗ Venue | ○ ID

### Summary
The reference could not be verified as matching the original citation. The title and publication source differ significantly, indicating they are not the same work despite sharing some authors and the publication year.

### Details
A matching record was found for a 2016 article titled ""Timescales of transformational climate change adaptation in sub-Saharan African agriculture"" authored by J. Ramirez-Villegas and A. Jarvis, published in the journal Nature Climate Change. This differs from the cited work titled ""Adaptation of agriculture to climate change: A synthesis"" by Jarvis, Ramirez-Villegas, and Bellassen, published by the Food and Agriculture Organization of the United Nations (FAO). The year 2016 matched exactly, and some authors overlapped, but the title and venue contradicted each other, and no identifier was present to confirm the citation.

- https://eprints.whiterose.ac.uk/id/eprint/101214/1/J.%20Ramirez-Villegas%20Timescales.%20June%202016.pdf
- https://doi.org/10.1038/nclimate2947",0.0,1.0
"Nelson, G. C., Valin, H., & Sands, R. D. (2014). Climate change effects on agriculture: Guidance for future research. *Proceedings of the National Academy of Sciences, 111*(19), 6865–6870. https://doi.org/10.1073/pnas.1317643111",Climate change adaptation in agriculture,qwen3_32b_think,verified,"Nelson, G. C., Valin, H., & Sands, R. D. (2014). *Climate change effects on agriculture: Guidance for future research*. *Proceedings of the National Academy of Sciences*, 111(19), 6865–6870. https://doi.org/10.1073/pnas.1317643111",MATCH,MATCH,MATCH,MATCH,MATCH,Climate change effects on agriculture: Guidance for future research,G. C. Nelson; H. Valin; R. D. Sands,2014,Proceedings of the National Academy of Sciences,10.1073/pnas.1317643111,https://doi.org/10.1073/pnas.1317643111,GOOGLE,5,0,0,0,0,Climate change effects on agriculture: Guidance for future research,Climate change effects on agriculture: Guidance for future research,"Nelson, G. C.; Valin, H.; Sands, R. D.",G. C. Nelson; H. Valin; R. D. Sands,2014,2014,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,10.1073/pnas.1317643111,10.1073/pnas.1317643111,1,1,1,GOOGLE,1,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ✓ DOI | ✓ URL

### Summary
This article was confirmed in the Proceedings of the National Academy of Sciences with matching authors Nelson, Valin, and Sands, and the year 2014. The title and journal details matched exactly, and the DOI provided corresponds to the cited article.

### Details
A matching record was found with the exact title ""Climate change effects on agriculture: Guidance for future research"" and the same authors, Nelson, G. C., Valin, H., and Sands, R. D. The year 2014 matched exactly, and the journal ""Proceedings of the National Academy of Sciences"" was confirmed. The DOI 10.1073/pnas.1317643111 was verified to correspond to this article. Minor formatting differences in author name order were noted but did not affect the match. 

- https://doi.org/10.1073/pnas.1317643111
- https://www.researchgate.net/publication/259350665_Climate_Change_Effects_on_Agriculture_Economic_Responses_to_Biophysical_Shocks
- https://pubmed.ncbi.nlm.nih.gov/24344285/",1.0,0.0
"Asseng, S., Ewert, F., & Martre, P. (2015). Rising temperatures reduce global wheat production. *Nature Climate Change, 5*(2), 143–147. https://doi.org/10.1038/nclimate2470",Climate change adaptation in agriculture,qwen3_32b_think,verified,"Asseng, S., Ewert, F., Martre, P., Rötter, R. P., Lobell, D. B., Cammarano, D., Kimball, B. A., Ottman, M. J., Wall, G. W., White, J. W., Reynolds, M., Alderman, P. D., Vara Prasad, P. V., Aggarwal, P., Anothai, J., Basso, B., Biernath, C., Challinor, A. J., De Sanctis, G., Doltra, J., Fereres, E., García‐Vila, M., Gayler, S., Hoogenboom, G., Hunt, L. A., Izaurralde, R. C., Jabloun, M., Jones, C. D., Kersebaum, K. C., Koehler, A.-K., Müller, C., Kumar, S. N., Nendel, C., O’Leary, G. J., Olesen, J. E., Palosuo, T., Priesack, E., Eyshi Rezaei, E., Ruane, A. C., Semenov, M. A., Shcherbak, I., Stöckle, C., Stratonovitch, P., Streck, T., Supit, I., Tao, F., Thorburn, P. J., Waha, K., Wang, E., Wallach, D., Wolf, J., Zhao, Z., & Zhu, Y. (2014). *Rising temperatures reduce global wheat production*. *Nature Climate Change*, 5(2), 143-147. https://doi.org/10.1038/nclimate2470",MATCH,CONTAINS,CONTAINS,MATCH,MATCH,Rising temperatures reduce global wheat production,Senthold Asseng; Frank Ewert; Pierre Martre; Reimund P. Rötter; David B. Lobell; Davide Cammarano; Bruce A. Kimball; Michael J. Ottman; Gerard W. Wall; Jeffrey W. White; Matthew Reynolds; Phillip D. Alderman; P. V. Vara Prasad; Pramod Aggarwal; Jakarat Anothai; Bruno Basso; Christian Biernath; Andrew J. Challinor; Giacomo De Sanctis; Jordi Doltra; Elías Fereres; Margarita García‐Vila; Sebastian Gayler; Gerrit Hoogenboom; L. A. Hunt; R. C. Izaurralde; Mohamed Jabloun; Curtis D. Jones; Kurt Christian Kersebaum; A-K. Koehler; Christoph Müller; Soora Naresh Kumar; Claas Nendel; Garry J. O’Leary; Jørgen E. Olesen; Taru Palosuo; Eckart Priesack; Ehsan Eyshi Rezaei; A. C. Ruane; Mikhail A. Semenov; Iurii Shcherbak; Claudio Stöckle; Pierre Stratonovitch; Thilo Streck; Iwan Supit; Fulu Tao; Peter J. Thorburn; Katharina Waha; Enli Wang; Daniel Wallach; J. Wolf; Zhigan Zhao; Yan Zhu,2014,Nature Climate Change,10.1038/nclimate2470,https://doi.org/10.1038/nclimate2470,GOOGLE,3,0,2,0,0,Rising temperatures reduce global wheat production.,Rising temperatures reduce global wheat production,"Asseng, S.; Ewert, F.; Martre, P.",Senthold Asseng; Frank Ewert; Pierre Martre; Reimund P. Rötter; David B. Lobell; Davide Cammarano; Bruce A. Kimball; Michael J. Ottman; Gerard W. Wall; Jeffrey W. White; Matthew Reynolds; Phillip D. Alderman; P. V. Vara Prasad; Pramod Aggarwal; Jakarat Anothai; Bruno Basso; Christian Biernath; Andrew J. Challinor; Giacomo De Sanctis; Jordi Doltra; Elías Fereres; Margarita García‐Vila; Sebastian Gayler; Gerrit Hoogenboom; L. A. Hunt; R. C. Izaurralde; Mohamed Jabloun; Curtis D. Jones; Kurt Christian Kersebaum; A-K. Koehler; Christoph Müller; Soora Naresh Kumar; Claas Nendel; Garry J. O’Leary; Jørgen E. Olesen; Taru Palosuo; Eckart Priesack; Ehsan Eyshi Rezaei; A. C. Ruane; Mikhail A. Semenov; Iurii Shcherbak; Claudio Stöckle; Pierre Stratonovitch; Thilo Streck; Iwan Supit; Fulu Tao; Peter J. Thorburn; Katharina Waha; Enli Wang; Daniel Wallach; J. Wolf; Zhigan Zhao; Yan Zhu,2015,2014,Nature Climate Change,Nature Climate Change,10.1038/nclimate2470,10.1038/nclimate2470,1,1,1,GOOGLE,0,"✓ Title | ◐ Authors | ◐ Year | ✓ Venue | ✓ DOI | ✓ URL

### Summary
This article was confirmed in Nature Climate Change with the title ""Rising temperatures reduce global wheat production"" exactly matching. The authors Asseng, Ewert, and Martre were found among a larger group of contributors, and the publication year 2015 closely corresponds to the actual year 2014. The journal name and DOI also matched perfectly.

### Details
A matching record was found via DOI 10.1038/nclimate2470, linking to the article titled ""Rising temperatures reduce global wheat production"" published in Nature Climate Change. The citation authors are a subset of the full author list found, which includes many additional contributors. The year in the citation (2015) differs by one year from the evidence (2014), which is within an acceptable range. The journal name and DOI matched exactly.

- https://doi.org/10.1038/nclimate2470
- https://doi.org/10.1038/nclimate2470 (OpenAlex)",0.825,0.175
"Wheeler, T., & von Braun, J. (2013). Climate change impacts on global food security. *Science, 341*(6145), 508–513. https://doi.org/10.1126/science.1239402",Climate change adaptation in agriculture,qwen3_32b_think,verified,"Wheeler, T., & von Braun, J. (2013). Climate Change Impacts on Global Food Security. *Science*, 341(6145), 508-513. https://doi.org/10.1126/science.1239402",MATCH,MATCH,MATCH,MATCH,MATCH,Climate Change Impacts on Global Food Security,Tim Wheeler; Joachim von Braun,2013,Science,10.1126/science.1239402,https://doi.org/10.1126/science.1239402,GOOGLE,5,0,0,0,0,Climate change impacts on global food security.,Climate Change Impacts on Global Food Security,"Wheeler, T.; von Braun, J.",Tim Wheeler; Joachim von Braun,2013,2013,Science,Science,10.1126/science.1239402,10.1126/science.1239402,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ✓ DOI | ✓ URL

### Summary
This article was confirmed in the journal Science with matching authors Tim Wheeler and Joachim von Braun, published in 2013. The title, authors, year, journal, and DOI all matched exactly.

### Details
A matching record was found using the DOI 10.1126/science.1239402, confirming the article titled ""Climate Change Impacts on Global Food Security"" by Tim Wheeler and Joachim von Braun. The publication year 2013 and the journal Science matched perfectly. The authors' names matched exactly, with initials in the citation corresponding to full names in the evidence. The URL https://doi.org/10.1126/science.1239402 leads to the full article confirming the reference details.

- https://doi.org/10.1126/science.1239402
- https://openalex.org/doi/10.1126/science.1239402",1.0,0.0
"Rosenzweig, C., & Parry, M. L. (1994). Potential impact of climate change on world food supply. *Nature, 367*(6463), 334–337. https://doi.org/10.1038/367334a0",Climate change adaptation in agriculture,qwen3_32b_think,verified,"Rosenzweig, C., & Parry, M. L. (1994). *Potential impact of climate change on world food supply*. *Nature*, 367, 334–337. https://www.nature.com/articles/367133a0",MATCH,CONTAINS,MATCH,MATCH,UNCONFIRMED,Potential impact of climate change on world food supply,C Rosenzweig; ML Parry,1994,Nature,,https://www.nature.com/articles/367133a0,GOOGLE,3,0,1,0,1,Potential impact of climate change on world food supply.,Potential impact of climate change on world food supply,"Rosenzweig, C.; Parry, M. L.",C Rosenzweig; ML Parry,1994,1994,Nature,Nature,10.1038/367334a0,,1,1,1,GOOGLE,0,"✓ Title | ◐ Authors | ✓ Year | ✓ Venue | ? DOI | ? URL

### Summary
This article was confirmed in Nature with matching title, authors, year, and journal. The title ""Potential impact of climate change on world food supply"" and the authors Rosenzweig and Parry were verified, along with the publication year 1994 and the journal Nature.

### Details
A matching record was found with the exact title and author names (C Rosenzweig and ML Parry) published in 1994 in Nature. Although the DOI provided (10.1038/367334a0) could not be confirmed due to a 404 error, the article itself was verified through a successful scholar search that linked to the Nature website. The journal name, year, and authors correspond exactly to the citation.

- https://www.nature.com/articles/367133a0
- https://doi.org/10.1038/367334a0 (not found)",0.65,0.35
"Howden, S. M., & Crimp, S. (2007). Climate change and Australian agriculture: Impacts, adaptation and mitigation. *Australian Journal of Experimental Agriculture, 47*(7), 945–955. https://doi.org/10.1071/EA06174",Climate change adaptation in agriculture,qwen3_32b_think,verified,"Howden, S. M., & Crimp, S. (2007). Climate change and Australian agriculture: Impacts, adaptation and mitigation. *Australian Journal of Experimental Agriculture*, 47(7), 945–955. https://doi.org/10.1071/EA06174",MATCH,MATCH,MATCH,MATCH,MATCH,"Climate change and Australian agriculture: Impacts, adaptation and mitigation","Howden, S. M.; Crimp, S.",2007,Australian Journal of Experimental Agriculture,10.1071/EA06174,,GOOGLE,5,0,0,0,0,"Climate change and Australian agriculture: Impacts, adaptation and mitigation.","Climate change and Australian agriculture: Impacts, adaptation and mitigation","Howden, S. M.; Crimp, S.","Howden, S. M.; Crimp, S.",2007,2007,Australian Journal of Experimental Agriculture,Australian Journal of Experimental Agriculture,10.1071/EA06174,10.1071/EA06174,1,1,1,GOOGLE,1,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ✓ DOI | ? URL

### Summary
This article was confirmed in the Australian Journal of Experimental Agriculture with matching authors Howden and Crimp, the year 2007, and the exact title. The DOI also matched perfectly, confirming the reference's accuracy.

### Details
A matching record was found with the exact title ""Climate change and Australian agriculture: Impacts, adaptation and mitigation"" and authors Howden, S. M. and Crimp, S. The publication year 2007 and the journal name matched exactly. The DOI 10.1071/EA06174 was also an exact match, supporting the verification. Although the DOI link returned a 404 error on direct URL check, the metadata fields matched perfectly, confirming the reference's validity.

- https://doi.org/10.1071/EA06174",1.0,0.0
"Kassie, M. T., Shiferaw, B., Alemu, T., & Kedir, M. A. (2018). Climate-smart agriculture adoption and its determinants in the highlands of Ethiopia. *Agricultural Systems, 160*, 112–123. https://doi.org/10.1016/j.agsy.2017.11.003",Climate-smart agriculture for smallholder farmers,qwen3_32b_think,needs-human,Reference requires human review.,CONTRADICTION,CONTRADICTION,CONTAINS,MATCH,MATCH,Plant factories versus greenhouses: Comparison of resource use efficiency,Luuk Graamans; E.J. Baeza; Andy van den Dobbelsteen; I. Tsafaras; C. Stanghellini,2017,Agricultural Systems,10.1016/j.agsy.2017.11.003,https://doi.org/10.1016/j.agsy.2017.11.003,GOOGLE,2,2,1,0,0,Climate-smart agriculture adoption and its determinants in the highlands of Ethiopia.,Plant factories versus greenhouses: Comparison of resource use efficiency,"Kassie, M. T.; Shiferaw, B.; Alemu, T.; Kedir, M. A.",Luuk Graamans; E.J. Baeza; Andy van den Dobbelsteen; I. Tsafaras; C. Stanghellini,2018,2017,Agricultural Systems,Agricultural Systems,10.1016/j.agsy.2017.11.003,10.1016/j.agsy.2017.11.003,0,0,1,GOOGLE,0,"✗ Title | ✗ Authors | ◐ Year | ✓ Venue | ✓ DOI | ✓ URL

### Summary
The reference could not be confirmed because the DOI leads to a different article with unrelated authors and title. Although the journal and year are close, the main details do not match the cited work.

### Details
A matching record was found for the DOI 10.1016/j.agsy.2017.11.003, but it corresponds to a different article titled ""Plant factories versus greenhouses: Comparison of resource use efficiency"" published in Agricultural Systems in 2017. The authors listed for this article do not overlap with those in the citation, which names Kassie, Shiferaw, Alemu, and Kedir. The cited title about climate-smart agriculture adoption in Ethiopia does not match the found article's topic. The year difference (2018 vs 2017) is minor but the title and authors contradict, indicating a likely incorrect DOI or citation error.

- https://doi.org/10.1016/j.agsy.2017.11.003",0.025,0.975
FAO. (2013). *Climate-smart agriculture: Sourcebook*. Food and Agriculture Organization of the United Nations. http://www.fao.org/3/i3332e/i3332e.pdf,Climate-smart agriculture for smallholder farmers,qwen3_32b_think,verified,Food and Agriculture Organization of the United Nations. (2013). *Climate-smart agriculture: Sourcebook*. Food and Agriculture Organization of the United Nations. http://www.fao.org/3/i3332e/i3332e.pdf,MATCH,MATCH,MATCH,MATCH,MATCH,Climate-smart agriculture: Sourcebook,Food and Agriculture Organization of the United Nations,2013,Food and Agriculture Organization of the United Nations,,http://www.fao.org/3/i3332e/i3332e.pdf,GOOGLE,5,0,0,0,0,Climate-smart agriculture: Sourcebook,Climate-smart agriculture: Sourcebook,FAO,Food and Agriculture Organization of the United Nations,2013,2013,Food and Agriculture Organization of the United Nations,Food and Agriculture Organization of the United Nations,http://www.fao.org/3/i3332e/i3332e.pdf,http://www.fao.org/3/i3332e/i3332e.pdf,1,1,1,GOOGLE,0,"✓ Title | ✓ Authors | ✓ Year | ✓ Venue | ✓ URL

### Summary
This sourcebook titled ""Climate-smart agriculture: Sourcebook"" was confirmed as published in 2013 by the Food and Agriculture Organization of the United Nations. The authorship, title, year, and publisher details all match exactly with the verified reference.

### Details
A matching record was found with the exact title ""Climate-smart agriculture: Sourcebook"" and the year 2013. The author is identified as the Food and Agriculture Organization of the United Nations, which corresponds to the abbreviation FAO used in the citation. The publisher information also matches perfectly. The URL provided leads to the official FAO website hosting the PDF of the sourcebook, confirming its authenticity.

- [FAO Climate-smart agriculture Sourcebook PDF](http://www.fao.org/3/i3332e/i3332e.pdf)
- [FAO Climate-smart agriculture Sourcebook on FAO website](https://www.fao.org/climate-smart-agriculture-sourcebook/en/)
- [OpenAlex record](https://www.cabdirect.org/abstracts/20153237305.html)",1.0,0.0
"Dercon, S., Hoddinott, J., & Taffesse, A. S. (2016). Climate shocks and smallholder farmers in Ethiopia. *Climate and Development, 8*(2), 145–157. https://doi.org/10.1080/17565529.2015.1063294",Climate-smart agriculture for smallholder farmers,qwen3_32b_think,unverified,Reference could not be verified.,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,1,"? Title | ? Authors | ? Year | ? Venue | ? ID

### Summary
No matching article could be found for the reference by Dercon, Hoddinott, and Taffesse (2016) titled ""Climate shocks and smallholder farmers in Ethiopia"" in the journal Climate and Development. The DOI provided does not resolve to any record, and no matching metadata was found in major academic databases.

### Details
A search using the DOI 10.1080/17565529.2015.1063294 returned a 404 error indicating the DOI is not found in the DOI system. Attempts to locate the article by title, authors, and year in OpenAlex and other scholarly search tools yielded no matches. The year, authors, title, and journal name could not be confirmed from available sources. This suggests the reference may contain an incorrect or inactive DOI or may not be indexed in the searched databases.

- https://doi.org/10.1080/17565529.2015.1063294
- OpenAlex search results
- Scholarly search results",0.0,1.0
"Mwongera, P. W., Mureithi, P. M., & Muthuri, C. W. (2019). Gender dynamics in climate-smart agriculture adoption in Kenya. *Environmental Science & Policy, 92*, 123–132. https://doi.org/10.1016/j.envsci.2018.11.012",Climate-smart agriculture for smallholder farmers,qwen3_32b_think,needs-human,Reference requires human review.,CONTRADICTION,CONTRADICTION,CONTAINS,MATCH,MATCH,Purpose vs performance: What does marine protected area success look like?,Katherine L. Yates; Beverley Clarke; Ruth H. Thurstan,2018,Environmental Science & Policy,10.1016/j.envsci.2018.11.012,https://doi.org/10.1016/j.envsci.2018.11.012,GOOGLE,2,2,1,0,0,Gender dynamics in climate-smart agriculture adoption in Kenya,Purpose vs performance: What does marine protected area success look like?,"Mwongera, P. W.; Mureithi, P. M.; Muthuri, C. W.",Katherine L. Yates; Beverley Clarke; Ruth H. Thurstan,2019,2018,Environmental Science & Policy,Environmental Science & Policy,10.1016/j.envsci.2018.11.012,10.1016/j.envsci.2018.11.012,0,1,2,GOOGLE,0,"✗ Title | ✗ Authors | ◐ Year | ✓ Venue | ✓ DOI | ✓ URL

### Summary
The reference could not be verified because the DOI provided corresponds to a different article with a different title and authors. Although the journal and year are close, the mismatch in title and authors means this reference needs human review.

### Details
A matching record was found for the DOI 10.1016/j.envsci.2018.11.012, but it points to an article titled ""Purpose vs performance: What does marine protected area success look like?"" by Katherine L. Yates, Beverley Clarke, and Ruth H. Thurstan, published in 2018 in Environmental Science & Policy. The original reference claims a 2019 article titled ""Gender dynamics in climate-smart agriculture adoption in Kenya"" by Mwongera, Mureithi, and Muthuri. The journal name matches exactly, and the year difference is within one year, but the title and authors do not match at all. This discrepancy suggests the DOI may be incorrect or misattributed.

- https://doi.org/10.1016/j.envsci.2018.11.012
- https://www.researchgate.net/publication/387911365_Exploring_gender_dynamics_in_climate-smart_agriculture_adoption_a_study_in_semi-arid_Dodoma_Tanzania
- https://www.frontiersin.org/journals/sustainable-food-systems/articles/10.3389/fsufs.2024.1507540/full",0.025,0.975
"Sperling, C., Bezabih, M., & Hellin, J. (2017). Climate-smart agriculture in Sub-Saharan Africa: A review of the evidence. *Global Food Security, 13*, 1–11. https://doi.org/10.1016/j.gfs.2017.02.001",Climate-smart agriculture for smallholder farmers,qwen3_32b_think,needs-human,Reference requires human review.,CONTRADICTION,CONTRADICTION,MATCH,MATCH,MATCH,Maternal and Child Nutrition in Nepal: Examining drivers of progress from the mid-1990s to 2010s,Kenda Cunningham; Derek Headey; Akriti Singh; Chandni Karmacharya; Pooja Rana,2017,Global Food Security,10.1016/j.gfs.2017.02.001,https://doi.org/10.1016/j.gfs.2017.02.001,GOOGLE,3,2,0,0,0,Climate-smart agriculture in Sub-Saharan Africa: A review of the evidence,Maternal and Child Nutrition in Nepal: Examining drivers of progress from the mid-1990s to 2010s,"Sperling, C.; Bezabih, M.; Hellin, J.",Kenda Cunningham; Derek Headey; Akriti Singh; Chandni Karmacharya; Pooja Rana,2017,2017,Global Food Security,Global Food Security,10.1016/j.gfs.2017.02.001,10.1016/j.gfs.2017.02.001,0,0,1,GOOGLE,0,"✗ Title | ✗ Authors | ✓ Year | ✓ Venue | ✓ DOI | ✓ URL

### Summary
The reference could not be fully verified because the DOI matches a different article than the one cited. While the year 2017 and the journal Global Food Security match, the title and authors do not correspond to the cited article about climate-smart agriculture in Sub-Saharan Africa.

### Details
A matching record was found for the DOI 10.1016/j.gfs.2017.02.001, but it corresponds to an article titled ""Maternal and Child Nutrition in Nepal: Examining drivers of progress from the mid-1990s to 2010s"" by Cunningham, Headey, Singh, Karmacharya, and Rana. This differs significantly from the cited article's title and authors (Sperling, Bezabih, Hellin). The year 2017 and the journal Global Food Security match exactly, but the DOI appears to be incorrect for the cited article. The URL redirects correctly to the article with the different title and authors.

- [DOI link](https://doi.org/10.1016/j.gfs.2017.02.001)",0.1,0.9
"Nyangena, M. M., Murendo, C. M., & Mwongera, P. W. (2020). Climate risk perception and adaptation strategies among smallholder farmers in Kenya. *Agricultural Systems, 185*, 102857. https://doi.org/10.1016/j.agsy.2020.102857",Climate-smart agriculture for smallholder farmers,qwen3_32b_think,needs-human,Reference requires human review.,CONTRADICTION,CONTRADICTION,MATCH,MATCH,MATCH,Towards actionable farm typologies: Scaling adoption of agricultural inputs in Rwanda,Jim Hammond; Nathaniel Z. Rosenblum; Dana Breseman; Léo Gorman; Rhys Manners; Mark T. van Wijk; Milindi Sibomana; Roseline Remans; Bernard Vanlauwe; Marc Schut,2020,Agricultural Systems,10.1016/j.agsy.2020.102857,https://doi.org/10.1016/j.agsy.2020.102857,GOOGLE,3,2,0,0,0,Climate risk perception and adaptation strategies among smallholder farmers in Kenya.,Towards actionable farm typologies: Scaling adoption of agricultural inputs in Rwanda,"Nyangena, M. M.; Murendo, C. M.; Mwongera, P. W.",Jim Hammond; Nathaniel Z. Rosenblum; Dana Breseman; Léo Gorman; Rhys Manners; Mark T. van Wijk; Milindi Sibomana; Roseline Remans; Bernard Vanlauwe; Marc Schut,2020,2020,Agricultural Systems,Agricultural Systems,10.1016/j.agsy.2020.102857,10.1016/j.agsy.2020.102857,0,0,1,GOOGLE,1,"✗ Title | ✗ Authors | ✓ Year | ✓ Venue | ✓ DOI | ✓ URL

### Summary
The reference could not be confirmed because the DOI leads to a different article with a different title and authors. Although the year and journal match, the topics and author lists do not correspond, indicating a mismatch.

### Details
A matching record was found for the DOI 10.1016/j.agsy.2020.102857, but it corresponds to an article titled ""Towards actionable farm typologies: Scaling adoption of agricultural inputs in Rwanda"" by a completely different set of authors. The year 2020 and the journal Agricultural Systems matched exactly, but the title and authors did not. This suggests the DOI in the original reference may be incorrect or misattributed.

- https://doi.org/10.1016/j.agsy.2020.102857",0.1,0.9
"Waha, K., Müller, C., Gornott, C., & Schmid, E. (2019). Climate-smart agriculture in Sub-Saharan Africa: A climate modeling perspective. *Nature Climate Change, 9*(5), 387–393. https://doi.org/10.1038/s41558-019-0440-5",Climate-smart agriculture for smallholder farmers,qwen3_32b_think,unverified,Reference could not be verified.,CONTRADICTION,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,Climate-smart agriculture for sustainable agricultural sectors,,,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6013986/,GOOGLE,0,1,0,0,4,Climate-smart agriculture in Sub-Saharan Africa: A climate modeling perspective.,Climate-smart agriculture for sustainable agricultural sectors,"Waha, K.; Müller, C.; Gornott, C.; Schmid, E.",,2019,,Nature Climate Change,,10.1038/s41558-019-0440-5,,0,0,1,GOOGLE,0,"✗ Title | ? Authors | ? Year | ? Venue | ? DOI | ? URL

### Summary
No matching article could be found for the reference provided. The title given in the reference does not match any found records, and the DOI leads to a dead link.

### Details
A search for the DOI 10.1038/s41558-019-0440-5 returned no results in the OpenAlex database, and the DOI link itself returned a 404 error, indicating it is not active or incorrect. The title in the reference, ""Climate-smart agriculture in Sub-Saharan Africa: A climate modeling perspective,"" contradicts the closest found article titled ""Climate-smart agriculture for sustainable agricultural sectors."" Author names, year, and journal details could not be confirmed due to lack of matching records. The best potential match found was unrelated in title and lacked author and year information.

- https://doi.org/10.1038/s41558-019-0440-5
- https://pmc.ncbi.nlm.nih.gov/articles/PMC6013986/",0.0,1.0
"Murendo, C. M., Nyangena, M. M., & Mwongera, P. W. (2018). Policy challenges for scaling up climate-smart agriculture in Africa. *Sustainability, 10*(12), 4567. https://doi.org/10.3390/su10124567",Climate-smart agriculture for smallholder farmers,qwen3_32b_think,needs-human,Reference requires human review.,CONTRADICTION,CONTRADICTION,MATCH,MATCH,MATCH,"Measurement of Ecological Land Use/Cover Change and Its Varying Spatiotemporal Driving Forces by Statistical and Survival Analysis: A Case Study of Yingkou City, China",Lei Zhang; Gui Jin; Qing Wan; Yanfang Liu; Xiaojian Wei,2018,Sustainability,10.3390/su10124567,https://doi.org/10.3390/su10124567,GOOGLE,3,2,0,0,0,Policy challenges for scaling up climate-smart agriculture in Africa.,"Measurement of Ecological Land Use/Cover Change and Its Varying Spatiotemporal Driving Forces by Statistical and Survival Analysis: A Case Study of Yingkou City, China","Murendo, C. M.; Nyangena, M. M.; Mwongera, P. W.",Lei Zhang; Gui Jin; Qing Wan; Yanfang Liu; Xiaojian Wei,2018,2018,Sustainability,Sustainability,10.3390/su10124567,10.3390/su10124567,0,0,1,GOOGLE,0,"✗ Title | ✗ Authors | ✓ Year | ✓ Venue | ✓ DOI | ✓ URL

### Summary
The reference could not be confirmed because the DOI leads to a different article with a different title and authors. Although the year and journal name match, the content and authorship do not correspond to the cited work.

### Details
A matching record was found for the DOI 10.3390/su10124567, but it corresponds to an article titled ""Measurement of Ecological Land Use/Cover Change and Its Varying Spatiotemporal Driving Forces by Statistical and Survival Analysis: A Case Study of Yingkou City, China"" by Lei Zhang and colleagues, not the cited article by Murendo, Nyangena, and Mwongera on climate-smart agriculture in Africa. The year 2018 and the journal Sustainability match exactly, but the title and authors contradict the original reference. No other sources were found to support the original citation details.

- [DOI link](https://doi.org/10.3390/su10124567)",0.1,0.9
